scenario,ta,rec_rate,corr_bl,cov_bl,exp_bl,Ne,Ne_est,Nreps,seed
DivergenceMigration3,233.0,3.69,0.026173008977176407,6478647258.428311,80318.44285358902,10000,20079.610713397255,20000,42
DivergenceMigration3,233.0,3.76,0.05245882068816776,6465368808.921681,80060.10119408109,10000,20015.02529852027,20000,42
DivergenceMigration3,233.0,3.83,0.053532184184425936,6673904286.383499,80840.1005248991,10000,20210.025131224775,20000,42
DivergenceMigration3,233.0,3.9,0.06863011969891335,6536199909.844937,80699.79369489285,10000,20174.948423723214,20000,42
DivergenceMigration3,233.0,3.97,0.07648768359091082,6580274024.010406,80737.11712391274,10000,20184.279280978186,20000,42
DivergenceMigration3,233.0,4.03,0.0752306485939625,6285753206.111291,79473.3384923052,10000,19868.3346230763,20000,42
DivergenceMigration3,233.0,4.1,0.0867324940335187,6511866276.687174,80167.18099838962,10000,20041.795249597406,20000,42
DivergenceMigration3,233.0,4.17,0.09713689355286269,6327995674.65288,80013.60211711546,10000,20003.400529278864,20000,42
DivergenceMigration3,233.0,4.24,0.12297239527990414,6638028564.528139,80604.41398063747,10000,20151.10349515937,20000,42
DivergenceMigration3,233.0,4.31,0.13435856393194978,6410190850.629,79828.88744429892,10000,19957.22186107473,20000,42
DivergenceMigration3,233.0,4.38,0.16085554138221347,6658634016.329824,80391.25573717263,10000,20097.813934293157,20000,42
DivergenceMigration3,233.0,4.45,0.21232851754418558,6506604764.474543,80502.12653558103,10000,20125.531633895258,20000,42
DivergenceMigration3,233.0,4.52,0.21521474658038284,6437587599.615337,79794.7537903348,10000,19948.6884475837,20000,42
DivergenceMigration3,233.0,4.59,0.25005570656302945,6620240534.871141,80344.94502011519,10000,20086.236255028798,20000,42
DivergenceMigration3,233.0,4.66,0.27796001958209104,6594607849.684951,80453.49460851907,10000,20113.37365212977,20000,42
DivergenceMigration3,233.0,4.72,0.30737315983620056,6238899181.669507,78758.02933521755,10000,19689.507333804388,20000,42
DivergenceMigration3,233.0,4.79,0.3508872275392843,6527676814.563452,80260.0229047951,10000,20065.005726198775,20000,42
DivergenceMigration3,233.0,4.86,0.39756007378902625,6529481509.346646,80171.79340094115,10000,20042.94835023529,20000,42
DivergenceMigration3,233.0,4.93,0.4280759262668029,6811501338.002031,81508.29138229816,10000,20377.07284557454,20000,42
DivergenceMigration3,233.0,5.0,0.47958998611813697,6490286950.622702,80822.43818062055,10000,20205.609545155137,20000,42
DivergenceMigration3,1500.0,3.0,-0.010146547914662228,6398806762.938164,81486.93146295816,10000,20371.73286573954,20000,42
DivergenceMigration3,1500.0,3.07,-0.00413920433642369,6425719841.876293,82161.1423739491,10000,20540.285593487275,20000,42
DivergenceMigration3,1500.0,3.14,0.00614934635939564,6542771391.150589,81653.83507711266,10000,20413.458769278164,20000,42
DivergenceMigration3,1500.0,3.21,0.0071044482979398735,6430315323.169515,81276.69170942552,10000,20319.17292735638,20000,42
DivergenceMigration3,1500.0,3.28,0.011230856199003061,6340542860.335585,80739.14257515341,10000,20184.785643788353,20000,42
DivergenceMigration3,1500.0,3.34,-0.007840418578270282,6489420780.303881,81733.83145605476,10000,20433.45786401369,20000,42
DivergenceMigration3,1500.0,3.41,0.0015414595194725403,6306157153.007505,80536.58467801742,10000,20134.146169504354,20000,42
DivergenceMigration3,1500.0,3.48,0.010004353145708843,6653408466.968729,82365.22020638011,10000,20591.305051595027,20000,42
DivergenceMigration3,1500.0,3.55,0.018475711875855443,6521081048.43666,81561.95138209919,10000,20390.487845524796,20000,42
DivergenceMigration3,1500.0,3.62,0.022614865744836038,6482161990.652098,81439.310417369,10000,20359.82760434225,20000,42
DivergenceMigration3,1500.0,3.69,0.024303416186717754,6391434400.872254,81460.64389481246,10000,20365.160973703114,20000,42
DivergenceMigration3,1500.0,3.76,0.024085719081063064,6680588711.024825,82335.59928827583,10000,20583.899822068957,20000,42
DivergenceMigration3,1500.0,3.83,0.019699807747806077,6353939016.888068,81030.39346044237,10000,20257.598365110593,20000,42
DivergenceMigration3,1500.0,3.9,0.050282349328004114,6535144830.502382,82205.5523597285,10000,20551.388089932127,20000,42
DivergenceMigration3,1500.0,3.97,0.0527747674110174,6463444373.492516,81492.31305316981,10000,20373.078263292453,20000,42
DivergenceMigration3,1500.0,4.03,0.056685762984906796,6695385086.484774,81669.34644159948,10000,20417.33661039987,20000,42
DivergenceMigration3,1500.0,4.1,0.08996826147524976,6495300722.960394,81747.77763444338,10000,20436.944408610845,20000,42
DivergenceMigration3,1500.0,4.17,0.08951803288333107,6475150809.006508,81178.84468211356,10000,20294.71117052839,20000,42
DivergenceMigration3,1500.0,4.24,0.1192336886371476,6429951120.416468,81598.02628856288,10000,20399.50657214072,20000,42
DivergenceMigration3,1500.0,4.31,0.13105229348224554,6415884906.842366,81015.93989079796,10000,20253.98497269949,20000,42
DivergenceMigration3,1500.0,4.38,0.1592146776279761,6576020872.26613,81650.33994941632,10000,20412.58498735408,20000,42
DivergenceMigration3,1500.0,4.45,0.1834438174828058,6367779702.681605,80884.74474747,10000,20221.1861868675,20000,42
DivergenceMigration3,1500.0,4.52,0.22150090679918982,6506630882.596885,82002.90695583979,10000,20500.726738959947,20000,42
DivergenceMigration3,1500.0,4.59,0.23403697423503406,6812101761.795883,82862.02687035299,10000,20715.506717588247,20000,42
DivergenceMigration3,1500.0,4.66,0.260833996719845,6504411904.67344,81848.92966846452,10000,20462.23241711613,20000,42
DivergenceMigration3,1500.0,4.72,0.30847469024904706,6776229872.777816,82254.25888141227,10000,20563.564720353068,20000,42
DivergenceMigration3,1500.0,4.79,0.3482819220026322,6409972716.100462,80596.1566397239,10000,20149.039159930973,20000,42
DivergenceMigration3,1500.0,4.86,0.38774366191498105,6308525044.799102,81687.60679930255,10000,20421.901699825637,20000,42
DivergenceMigration3,1500.0,4.93,0.41968695826855645,6653864984.115288,82235.99628601494,10000,20558.999071503735,20000,42
DivergenceMigration3,1500.0,5.0,0.4682688936131615,6481707700.0922575,81034.06694219289,10000,20258.516735548223,20000,42
DivergenceMigration4,0.0,3.0,-0.0034646312524734386,6435889821.319032,80361.89304734359,10000,20090.473261835898,20000,42
DivergenceMigration4,0.0,3.07,0.0007514990222338305,6216594154.710335,79516.16051471667,10000,19879.040128679168,20000,42
DivergenceMigration4,0.0,3.14,0.017105987959394484,6515043600.263087,79932.73048728121,10000,19983.182621820302,20000,42
DivergenceMigration4,0.0,3.21,0.010693302618503216,6288467313.213418,80045.78391747767,10000,20011.44597936942,20000,42
DivergenceMigration4,0.0,3.28,0.026103736500951408,6215513748.047864,80121.21925840952,10000,20030.30481460238,20000,42
DivergenceMigration4,0.0,3.34,0.019779194165697338,6231896506.496499,79446.53419595172,10000,19861.63354898793,20000,42
DivergenceMigration4,0.0,3.41,0.018875246301935884,6470397462.788228,80112.19689363851,10000,20028.049223409627,20000,42
DivergenceMigration4,0.0,3.48,0.010030156144087378,6608873946.76232,81349.51566402591,10000,20337.378916006477,20000,42
DivergenceMigration4,0.0,3.55,0.022292455029839023,6272849921.848567,79710.50067476487,10000,19927.62516869122,20000,42
DivergenceMigration4,0.0,3.62,0.031991094680273405,6349651843.053579,79669.8169979563,10000,19917.454249489074,20000,42
DivergenceMigration4,0.0,3.69,0.027326996606602174,6412871735.7556715,79958.48037157785,10000,19989.620092894464,20000,42
DivergenceMigration4,0.0,3.76,0.03841924607760836,6260941316.731305,79704.07831133444,10000,19926.01957783361,20000,42
DivergenceMigration4,0.0,3.83,0.04696781644131637,6516509816.426026,80065.48507744593,10000,20016.371269361483,20000,42
DivergenceMigration4,0.0,3.9,0.05646791062347587,6554543726.138316,80446.10515506666,10000,20111.526288766665,20000,42
DivergenceMigration4,0.0,3.97,0.05987667144442139,6589146986.174742,80701.15319638867,10000,20175.288299097167,20000,42
DivergenceMigration4,0.0,4.03,0.07278730922744994,6379762738.488477,79986.28426111826,10000,19996.571065279564,20000,42
DivergenceMigration4,0.0,4.1,0.08856714537746233,6247355080.097878,79824.22727008037,10000,19956.056817520093,20000,42
DivergenceMigration4,0.0,4.17,0.09984269696615036,6436682062.467017,79584.18508878829,10000,19896.046272197073,20000,42
DivergenceMigration4,0.0,4.24,0.12110656376425603,6551418520.251381,80900.62262284284,10000,20225.15565571071,20000,42
DivergenceMigration4,0.0,4.31,0.1480698456451176,6499742613.160681,80064.01223191494,10000,20016.003057978734,20000,42
DivergenceMigration4,0.0,4.38,0.17407705528486453,6398220740.309143,80308.06809204367,10000,20077.017023010918,20000,42
DivergenceMigration4,0.0,4.45,0.19429955919183212,6417863192.902439,79749.30055695439,10000,19937.325139238597,20000,42
DivergenceMigration4,0.0,4.52,0.22530082995846684,6394024166.673892,80210.14294659322,10000,20052.535736648304,20000,42
DivergenceMigration4,0.0,4.59,0.24216275398166398,6587394776.163859,80121.43540067605,10000,20030.358850169014,20000,42
DivergenceMigration4,0.0,4.66,0.28940213695596373,6337950908.856482,79960.47689966716,10000,19990.11922491679,20000,42
DivergenceMigration4,0.0,4.72,0.31870582282427506,6330524229.428032,80432.88396166201,10000,20108.220990415502,20000,42
DivergenceMigration4,0.0,4.79,0.36698321769246134,6500817273.893138,80543.39602441133,10000,20135.84900610283,20000,42
DivergenceMigration4,0.0,4.86,0.38554974643455425,6355188329.99628,79815.03606891219,10000,19953.759017228047,20000,42
DivergenceMigration4,0.0,4.93,0.4230172191121844,6363527321.412789,79596.6389724612,10000,19899.1597431153,20000,42
DivergenceMigration4,0.0,5.0,0.46718935539749956,6612348585.996249,80391.40391803715,10000,20097.850979509287,20000,42
DivergenceMigration4,233.0,3.0,0.002216951250447273,6371751481.501597,80600.01568130474,10000,20150.003920326184,20000,42
DivergenceMigration4,233.0,3.07,0.004657326611701021,6351602788.677161,80489.40964368884,10000,20122.35241092221,20000,42
DivergenceMigration4,233.0,3.14,0.00892784744331572,6214226857.495389,79550.3238907447,10000,19887.580972686173,20000,42
DivergenceMigration4,233.0,3.21,0.00552984627742062,6410731167.316176,80766.24888903326,10000,20191.562222258315,20000,42
DivergenceMigration4,233.0,3.28,0.013399614446686008,6361167415.198135,80238.29759920463,10000,20059.574399801157,20000,42
DivergenceMigration4,233.0,3.34,0.010989620195278615,6338354978.920384,79298.08255861099,10000,19824.520639652746,20000,42
DivergenceMigration4,233.0,3.41,0.012578917940317427,6285919750.426677,79375.74055832213,10000,19843.93513958053,20000,42
DivergenceMigration4,233.0,3.48,0.027655501403250925,6398383195.57173,80686.33124819816,10000,20171.58281204954,20000,42
DivergenceMigration4,233.0,3.55,0.023593932937568073,6698691804.768707,81214.58880245089,10000,20303.647200612722,20000,42
DivergenceMigration4,233.0,3.62,0.020453788751545115,6626759985.073605,81119.47466535837,10000,20279.868666339593,20000,42
DivergenceMigration4,233.0,3.69,0.04141829275322148,6604509629.352497,80680.2144527842,10000,20170.05361319605,20000,42
DivergenceMigration4,233.0,3.76,0.044198423182747096,6447892521.384175,80545.6554062268,10000,20136.4138515567,20000,42
DivergenceMigration4,233.0,3.83,0.04381850456775127,6465201957.037274,80949.32685806388,10000,20237.33171451597,20000,42
DivergenceMigration4,233.0,3.9,0.04690313007864947,6392461079.023493,80039.28351526133,10000,20009.82087881533,20000,42
DivergenceMigration4,233.0,3.97,0.06840083389052573,6402733450.701498,80273.56721678056,10000,20068.39180419514,20000,42
DivergenceMigration4,233.0,4.03,0.08079783040521114,6608206561.857879,81124.87781259256,10000,20281.21945314814,20000,42
DivergenceMigration4,233.0,4.1,0.08832611637375273,6368895062.552538,79742.53110484878,10000,19935.632776212195,20000,42
DivergenceMigration4,233.0,4.17,0.1033701834066468,6478160401.642553,80514.43943554885,10000,20128.609858887212,20000,42
DivergenceMigration4,233.0,4.24,0.12334063974569895,6476549591.719974,80073.03657945652,10000,20018.25914486413,20000,42
DivergenceMigration4,233.0,4.31,0.13677641324375622,6570211874.901258,80679.70429660166,10000,20169.926074150415,20000,42
DivergenceMigration4,233.0,4.38,0.159431156940776,6413491203.541148,80116.5485812168,10000,20029.1371453042,20000,42
DivergenceMigration4,233.0,4.45,0.1934001940386827,6301424421.762965,80345.29557856605,10000,20086.32389464151,20000,42
DivergenceMigration4,233.0,4.52,0.21984281689993523,6479958701.941946,79872.71897423491,10000,19968.17974355873,20000,42
DivergenceMigration4,233.0,4.59,0.24924320761016086,6136868984.930192,79599.41547323659,10000,19899.853868309146,20000,42
DivergenceMigration4,233.0,4.66,0.2764670199024431,6663500688.794513,80762.96043105378,10000,20190.740107763446,20000,42
DivergenceMigration4,233.0,4.72,0.3171143611689504,6440024863.672573,80739.1619690907,10000,20184.790492272674,20000,42
DivergenceMigration4,233.0,4.79,0.34358230195462053,6420060658.222578,80503.90911776746,10000,20125.977279441864,20000,42
DivergenceMigration4,233.0,4.86,0.3866524652828199,6610601427.492298,80576.95942709656,10000,20144.23985677414,20000,42
DivergenceMigration4,233.0,4.93,0.43175263747896414,6477865807.675518,80188.2373992952,10000,20047.0593498238,20000,42
DivergenceMigration4,233.0,5.0,0.467152468468599,6519739729.083982,81166.10503899197,10000,20291.526259747992,20000,42
DivergenceMigration4,1500.0,3.0,0.010504764265364874,6424359642.710556,81878.24960719956,10000,20469.56240179989,20000,42
DivergenceMigration4,1500.0,3.07,-0.006682963416133836,6420410506.657448,81292.22272012137,10000,20323.055680030342,20000,42
DivergenceMigration4,1500.0,3.14,0.003243176687855504,6302644012.037664,80673.5208529139,10000,20168.380213228476,20000,42
DivergenceMigration4,1500.0,3.21,-0.0005472174227354322,6505991254.284437,81803.5530002757,10000,20450.888250068925,20000,42
DivergenceMigration4,1500.0,3.28,0.005702204790438557,6218475148.843138,80897.8752061624,10000,20224.4688015406,20000,42
DivergenceMigration4,1500.0,3.34,-0.0030284387138599066,6359930077.136818,81234.921701918,10000,20308.7304254795,20000,42
DivergenceMigration4,1500.0,3.41,-0.005537819318966326,6355956865.60339,81572.76082836532,10000,20393.19020709133,20000,42
DivergenceMigration4,1500.0,3.48,0.013068446423458023,6476663495.8521185,82257.91791833019,10000,20564.479479582547,20000,42
DivergenceMigration4,1500.0,3.55,0.022076723078415628,6496653027.786213,81728.32346048376,10000,20432.08086512094,20000,42
DivergenceMigration4,1500.0,3.62,0.028867383484946708,6392863684.5095625,81222.87045332693,10000,20305.717613331733,20000,42
DivergenceMigration4,1500.0,3.69,0.020060986640606314,6302367094.550116,80873.53766135359,10000,20218.384415338398,20000,42
DivergenceMigration4,1500.0,3.76,0.027117952564608132,6335562015.988919,81568.25180787151,10000,20392.062951967877,20000,42
DivergenceMigration4,1500.0,3.83,0.0386316265632371,6697139963.532611,82495.23346632558,10000,20623.808366581394,20000,42
DivergenceMigration4,1500.0,3.9,0.03272696554157671,6460907570.023142,81769.62366306777,10000,20442.405915766944,20000,42
DivergenceMigration4,1500.0,3.97,0.045723882564407445,6463016605.363944,81376.46384711089,10000,20344.115961777723,20000,42
DivergenceMigration4,1500.0,4.03,0.05878550819863042,6329739592.549243,81222.09109761876,10000,20305.52277440469,20000,42
DivergenceMigration4,1500.0,4.1,0.08021346903658938,6627067143.2823105,82387.29744571116,10000,20596.82436142779,20000,42
DivergenceMigration4,1500.0,4.17,0.10175921138437556,6514647308.006368,81481.91185642993,10000,20370.477964107482,20000,42
DivergenceMigration4,1500.0,4.24,0.11917723780177301,6592609868.271549,82505.96894773,10000,20626.4922369325,20000,42
DivergenceMigration4,1500.0,4.31,0.13227964574091217,6426105514.439949,82174.8433887951,10000,20543.710847198774,20000,42
DivergenceMigration4,1500.0,4.38,0.14905902461403664,6355068963.640326,81135.79900614412,10000,20283.94975153603,20000,42
DivergenceMigration4,1500.0,4.45,0.18342876658716478,6222065471.098218,80550.95511554697,10000,20137.73877888674,20000,42
DivergenceMigration4,1500.0,4.52,0.211891674506136,6296695223.298347,81229.58207473453,10000,20307.395518683632,20000,42
DivergenceMigration4,1500.0,4.59,0.2383135378661908,6246743122.983461,80775.82507126429,10000,20193.956267816073,20000,42
DivergenceMigration4,1500.0,4.66,0.27193489857677355,6348408899.154559,81946.80912673811,10000,20486.702281684527,20000,42
DivergenceMigration4,1500.0,4.72,0.3092159034614451,6339866547.979613,81117.31530979232,10000,20279.32882744808,20000,42
DivergenceMigration4,1500.0,4.79,0.34504305261557755,6241399717.862756,81020.17297793092,10000,20255.04324448273,20000,42
DivergenceMigration4,1500.0,4.86,0.37694572391210823,6409305876.061173,81857.56215871983,10000,20464.390539679956,20000,42
DivergenceMigration4,1500.0,4.93,0.43346295926562883,6466933138.65635,81647.65849248217,10000,20411.91462312054,20000,42
DivergenceMigration4,1500.0,5.0,0.47335379906813213,6098705113.829692,80270.34797177857,10000,20067.58699294464,20000,42
DivergenceMigration5,0.0,3.0,0.020237105372446787,6330076733.307748,79831.16420831085,10000,19957.79105207771,20000,42
DivergenceMigration5,0.0,3.07,0.0044953016426365925,6340002902.472121,79610.2904951368,10000,19902.5726237842,20000,42
DivergenceMigration5,0.0,3.14,0.01278203243616887,6594760239.092287,80345.49683003209,10000,20086.374207508023,20000,42
DivergenceMigration5,0.0,3.21,0.01536858705496148,6408772709.128355,80646.0055239112,10000,20161.5013809778,20000,42
DivergenceMigration5,0.0,3.28,0.016000591431121584,6494201644.603692,80351.0864717798,10000,20087.77161794495,20000,42
DivergenceMigration5,0.0,3.34,0.017456818032593205,6395017428.500322,79641.86349741349,10000,19910.465874353373,20000,42
DivergenceMigration5,0.0,3.41,0.01464233571779887,6155779183.819844,78517.70245950711,10000,19629.425614876778,20000,42
DivergenceMigration5,0.0,3.48,0.015295452156334934,6539740532.196012,81171.95864740759,10000,20292.989661851898,20000,42
DivergenceMigration5,0.0,3.55,0.019568885338830812,6258505431.464061,79701.61203407572,10000,19925.40300851893,20000,42
DivergenceMigration5,0.0,3.62,0.02761224379618059,6441280445.409626,80347.58882017698,10000,20086.897205044246,20000,42
DivergenceMigration5,0.0,3.69,0.029937197060146557,6303191098.250748,79113.43182757389,10000,19778.357956893473,20000,42
DivergenceMigration5,0.0,3.76,0.041219735908265914,6308535968.640937,79215.97806955519,10000,19803.994517388797,20000,42
DivergenceMigration5,0.0,3.83,0.05051250701344359,6524697981.121716,80301.47033439972,10000,20075.36758359993,20000,42
DivergenceMigration5,0.0,3.9,0.05381419128968945,6443016573.562124,79983.08368619806,10000,19995.770921549516,20000,42
DivergenceMigration5,0.0,3.97,0.06655925868307962,6452946924.371543,80233.42148838071,10000,20058.35537209518,20000,42
DivergenceMigration5,0.0,4.03,0.07399420026394508,6084545600.754048,79443.4118551677,10000,19860.852963791924,20000,42
DivergenceMigration5,0.0,4.1,0.0898651219960929,6300174771.741362,79527.17588802798,10000,19881.793972006995,20000,42
DivergenceMigration5,0.0,4.17,0.10858394416998876,6332795790.816671,80920.39724307912,10000,20230.09931076978,20000,42
DivergenceMigration5,0.0,4.24,0.13458794372515326,6583587942.641105,80633.37640558042,10000,20158.344101395105,20000,42
DivergenceMigration5,0.0,4.31,0.14459612009859482,6323407712.618508,79900.92295972884,10000,19975.23073993221,20000,42
DivergenceMigration5,0.0,4.38,0.18021578883653194,6490661802.945123,80851.69574719532,10000,20212.92393679883,20000,42
DivergenceMigration5,0.0,4.45,0.1937950023005869,6232275971.881679,78826.54579673137,10000,19706.636449182843,20000,42
DivergenceMigration5,0.0,4.52,0.22916908855211232,6515038934.280555,80691.31192342214,10000,20172.827980855534,20000,42
DivergenceMigration5,0.0,4.59,0.24899693373594356,6519273183.033226,80198.19624771203,10000,20049.549061928006,20000,42
DivergenceMigration5,0.0,4.66,0.2831521809428481,6457425795.243001,80205.50624206215,10000,20051.37656051554,20000,42
DivergenceMigration5,0.0,4.72,0.30568369069187307,6419534227.61406,80074.09675511852,10000,20018.52418877963,20000,42
DivergenceMigration5,0.0,4.79,0.36109108812118695,6399332481.673624,79557.61067937536,10000,19889.40266984384,20000,42
DivergenceMigration5,0.0,4.86,0.3858551391988212,6541000738.25298,80535.12720630431,10000,20133.78180157608,20000,42
DivergenceMigration5,0.0,4.93,0.42422679557819987,6432966931.553545,80732.03093969662,10000,20183.007734924155,20000,42
DivergenceMigration5,0.0,5.0,0.4744305806740895,6515154175.546361,80056.66843728929,10000,20014.167109322323,20000,42
DivergenceMigration5,233.0,3.0,0.007725121447279332,6667293702.7190485,80758.14199264464,10000,20189.53549816116,20000,42
DivergenceMigration5,233.0,3.07,0.0036536305185415653,6486113301.485942,80510.04662940107,10000,20127.511657350267,20000,42
DivergenceMigration5,233.0,3.14,0.008768004331188945,6575081702.68828,80983.2095767872,10000,20245.8023941968,20000,42
DivergenceMigration5,233.0,3.21,-0.0013637231530277847,6328490494.509268,79843.14353822973,10000,19960.785884557434,20000,42
DivergenceMigration5,233.0,3.28,0.01644153698885481,6189131122.674881,80140.0169884313,10000,20035.004247107827,20000,42
DivergenceMigration5,233.0,3.34,0.022265249276282678,6293741123.784162,80065.1594447736,10000,20016.2898611934,20000,42
DivergenceMigration5,233.0,3.41,0.006997150966539398,6184811188.100326,79167.23279653466,10000,19791.808199133666,20000,42
DivergenceMigration5,233.0,3.48,0.017943159043746795,6517227025.122721,80480.90571013946,10000,20120.226427534864,20000,42
DivergenceMigration5,233.0,3.55,0.019386483848459254,6331408965.969335,79846.01962294514,10000,19961.504905736285,20000,42
DivergenceMigration5,233.0,3.62,0.032447717539772034,6279347289.270775,79853.78857274337,10000,19963.447143185844,20000,42
DivergenceMigration5,233.0,3.69,0.03905901891107792,6544074653.44422,79214.07190743116,10000,19803.51797685779,20000,42
DivergenceMigration5,233.0,3.76,0.04147466043404818,6367353907.529374,79783.88192679708,10000,19945.97048169927,20000,42
DivergenceMigration5,233.0,3.83,0.04054796367880058,6256158382.913135,79766.78189839183,10000,19941.695474597956,20000,42
DivergenceMigration5,233.0,3.9,0.058692457034978725,6325182338.056625,79586.46646896261,10000,19896.616617240652,20000,42
DivergenceMigration5,233.0,3.97,0.06119811414245402,6623449165.311568,80845.37674846774,10000,20211.344187116934,20000,42
DivergenceMigration5,233.0,4.03,0.07025239686176571,6323120294.194459,79929.66598210455,10000,19982.416495526137,20000,42
DivergenceMigration5,233.0,4.1,0.08790332751211537,6380668754.786014,80740.18526564274,10000,20185.046316410684,20000,42
DivergenceMigration5,233.0,4.17,0.10195282389967446,6295880601.124682,79594.35778237233,10000,19898.589445593083,20000,42
DivergenceMigration5,233.0,4.24,0.12373317213534761,6520741721.863077,80542.85205821364,10000,20135.71301455341,20000,42
DivergenceMigration5,233.0,4.31,0.1443729660671459,6531880145.408699,80423.77176982525,10000,20105.942942456313,20000,42
DivergenceMigration5,233.0,4.38,0.17295679005787856,6382834657.847481,79905.82390193833,10000,19976.455975484583,20000,42
DivergenceMigration5,233.0,4.45,0.1928681381113521,6355691550.244713,79460.52314253614,10000,19865.130785634035,20000,42
DivergenceMigration5,233.0,4.52,0.21147057027018684,6520246643.666897,81040.45514555386,10000,20260.113786388465,20000,42
DivergenceMigration5,233.0,4.59,0.2517755189185623,6528561671.793247,81332.78722588484,10000,20333.19680647121,20000,42
DivergenceMigration5,233.0,4.66,0.26975812583118763,6476822534.4501095,80823.23809284759,10000,20205.809523211898,20000,42
DivergenceMigration5,233.0,4.72,0.3140234826717802,6417535008.177286,79795.25641768846,10000,19948.814104422116,20000,42
DivergenceMigration5,233.0,4.79,0.3492061064582798,6498827378.523517,80024.42920004723,10000,20006.10730001181,20000,42
DivergenceMigration5,233.0,4.86,0.3891578748688782,6607998632.69439,81466.4208934968,10000,20366.6052233742,20000,42
DivergenceMigration5,233.0,4.93,0.4380196733530119,6388442733.363588,80158.07063669365,10000,20039.517659173413,20000,42
DivergenceMigration5,233.0,5.0,0.47357267200304903,6423090497.071424,79584.25942564686,10000,19896.064856411715,20000,42
DivergenceMigration5,1500.0,3.0,-0.0017341572310684656,6383649105.322367,81231.56831090033,10000,20307.892077725082,20000,42
DivergenceMigration5,1500.0,3.07,0.0045318617700312955,6362537069.893793,81012.35695226699,10000,20253.089238066746,20000,42
DivergenceMigration5,1500.0,3.14,-0.0009920190476331702,6392290792.5752535,81485.60500831727,10000,20371.40125207932,20000,42
DivergenceMigration5,1500.0,3.21,0.011095221065513212,6250593688.727483,80999.4673616831,10000,20249.866840420775,20000,42
DivergenceMigration5,1500.0,3.28,0.005152351754674071,6478685908.456748,81691.080189297,10000,20422.77004732425,20000,42
DivergenceMigration5,1500.0,3.34,0.01377999817884188,6378361091.610506,80699.56892844372,10000,20174.89223211093,20000,42
DivergenceMigration5,1500.0,3.41,0.006957260480704957,6286361556.559878,80216.90942773085,10000,20054.22735693271,20000,42
DivergenceMigration5,1500.0,3.48,0.019916942349098125,6225168687.090794,80918.54444868743,10000,20229.63611217186,20000,42
DivergenceMigration5,1500.0,3.55,0.02051895684658452,6484720646.566382,81777.79476740197,10000,20444.44869185049,20000,42
DivergenceMigration5,1500.0,3.62,0.010607503903891485,6348097914.145479,81125.77693618773,10000,20281.444234046932,20000,42
DivergenceMigration5,1500.0,3.69,0.016520922071511426,6463312490.844766,80605.83254921089,10000,20151.45813730272,20000,42
DivergenceMigration5,1500.0,3.76,0.029000100743358757,6398090315.576684,80706.08612744346,10000,20176.521531860864,20000,42
DivergenceMigration5,1500.0,3.83,0.035530445941733435,6353124495.753377,81533.12160506303,10000,20383.280401265758,20000,42
DivergenceMigration5,1500.0,3.9,0.04595119397528469,6511581216.517849,82775.62910387797,10000,20693.907275969494,20000,42
DivergenceMigration5,1500.0,3.97,0.04546118472340295,6412610074.971136,81191.13580905816,10000,20297.78395226454,20000,42
DivergenceMigration5,1500.0,4.03,0.06727142824960852,6494131627.148487,81858.69037392226,10000,20464.672593480565,20000,42
DivergenceMigration5,1500.0,4.1,0.06215563566626578,6515123548.488115,81989.54746137874,10000,20497.386865344684,20000,42
DivergenceMigration5,1500.0,4.17,0.09242558724288175,6438852115.631416,81786.07964449975,10000,20446.51991112494,20000,42
DivergenceMigration5,1500.0,4.24,0.09855696908709047,6700845686.477281,82074.8763185998,10000,20518.71907964995,20000,42
DivergenceMigration5,1500.0,4.31,0.12399043523888195,6326234254.184863,80821.65832912097,10000,20205.414582280242,20000,42
DivergenceMigration5,1500.0,4.38,0.14510809095696875,6379061899.40214,81240.94784735628,10000,20310.23696183907,20000,42
DivergenceMigration5,1500.0,4.45,0.17820403754765693,6407822270.503441,82049.47664084553,10000,20512.369160211383,20000,42
DivergenceMigration5,1500.0,4.52,0.20099464858490707,6473695517.885417,82194.39442974016,10000,20548.59860743504,20000,42
DivergenceMigration5,1500.0,4.59,0.23321048043224862,6432647967.308165,81652.62620321002,10000,20413.156550802505,20000,42
DivergenceMigration5,1500.0,4.66,0.2625521157314292,6478015754.151763,81457.43256625366,10000,20364.358141563414,20000,42
DivergenceMigration5,1500.0,4.72,0.30305399329280774,6322510952.340218,81861.82307154985,10000,20465.455767887463,20000,42
DivergenceMigration5,1500.0,4.79,0.33750214884574053,6509014716.059465,82445.23308004507,10000,20611.308270011268,20000,42
DivergenceMigration5,1500.0,4.86,0.3865970107512196,6505668225.0567045,82244.91534854,10000,20561.228837135,20000,42
DivergenceMigration5,1500.0,4.93,0.43085840334831316,6399502433.552627,82000.53925811891,10000,20500.134814529727,20000,42
DivergenceMigration5,1500.0,5.0,0.47520820596827873,6340749310.217618,81880.67085041582,10000,20470.167712603954,20000,42
